DadoBrutoInt_ComSinal;DadoReal
45874804310;170,8969634398818
45293006889;168,72959915176034
46908885930;174,74921766668558
45526533719;169,5995543859899
45804070236;170,63345848023891
46904103478;174,73140164464712
45464358455;169,3679334782064
46377587164;172,769975528121
46152727874;171,93230939656496
45619649671;169,94643833860755
47176740072;175,74705210328102
45906033535;171,0133013688028
46197198389;172,09797497466207
47252064463;176,02765732631087
45892931615;170,96449291333556
46742711930;174,13017127662897
46427728817;172,95676774159074
45811280489;170,66031876578927
47241600506;175,98867604881525
45847326071;170,79459902271628
46054524679;171,5664739869535
47102558432;175,47070395946503
45903781045;171,0049101896584
46886626089;174,66629329696298
46650570575;173,78691798076034
46048270764;171,5431763380766
47435024505;176,70923659577966
45960355980;171,21566824615002
46077754268;171,65301094949245
46994413381;175,06783225014806
45509697808;169,53683573007584
46385472432;172,79935044050217
46060982238;171,59053026884794
45447231484;169,30413053929806
47018269972;175,15670497715473
45583597949;169,8121352083981
45856963459;170,8305010907352
46937040684;174,85410229861736
45415496407;169,18590816482902
46322287123;172,56396682187915
45912385096;171,03696277737617
45172032240;168,2789334654808
46741114181;174,1242191977799
45054550731;167,84128073975444
45236995782;168,52094151824713
46343237190;172,64201190322638
44722213469;166,60322796180844
45780515927;170,54571184143424
45436526631;169,2642518542707
44747555444;166,6976341754198
46518081741;173,2933586128056
44490385056;165,73959982395172
44523700093;165,86370800808072
45586361757;169,82243119552732
43649318716;162,60638354718685
44802193689;166,9011774994433
44451116821;165,5933142490685
43787564314;163,12138853222132
45903939407;171,00550013408065
43904415233;163,55669212713838
44114747925;164,34024246409535
45310715041;168,79556715860963
42959071524;160,03501237928867
44028451423;164,01876294240355
43401454056;161,6830157339573
42485306778;158,2701011672616
44812163664;166,9383185505867
42491669955;158,2938058488071
42797032041;159,431368265301
44324971296;165,1233855485916
41933563442;156,2146970704198
43338398295;161,44811471924186
42621526985;158,77756098285317
41430430115;154,34037936851382
43900629704;163,54258993268013
41056291202;152,94660330563784
41273056782;153,7541180178523
42983695652;160,12674440443516
40314668260;150,18384255468845
42035754055;156,59538676962256
41392432373;154,19882674887776
40194742485;149,73708422854543
43091056368;160,52669423818588
39940767945;148,7909553386271
40169660300;149,6436458081007
41985083900;156,4066257327795
38795711858;144,52528900653124
40607552448;151,27492117881775
39786768900;148,2172641903162
38438260708;143,19367970526218
41780496282;155,64447746425867
38356727418;142,8899445310235
38762566432;144,40181267261505
40905952419;152,38654769584537
37287868920;138,90813633799553
39279922089;146,32911268249154
38281449999;142,60951429232955
36682982259;136,6547579281032
40374886512;150,4081730246544
36423838670;135,6893728300929
36856152286;137,2998665496707
39293195883;146,37856141850352
35293098345;131,47703686729074
37651344471;140,26218828186393
36622722920;136,43027439713478
34918996939;130,08340052887797
39073971754;145,56188789755106
34609572373;128,93070419505239
35000029599;130,38527071103454
37657204795;140,28401969000697
33107187452;123,33388422429562
35745346938;133,1617941632867
34538091121;128,66441578045487
32616341364;121,50534005463123
37279980367;138,87874918803573
32525767333;121,16792549565434
33122909703;123,3924541734159
36136244244;134,61800010502338
31091348984;115,82430073618889
34000577228;126,66202048957348
32632915471;121,567083414644
30395935616;113,23368406295776
35424931883;131,96815506741405
30200151217;112,50433034077287
30904360532;115,12771447002888
34259797881;127,62769267335534
28851845743;107,48150103911757
32186689777;119,90476316586137
30749126948;114,5494243055582
28339688944;105,57356828451157
33778824111;125,83592575415969
28027066532;104,4089590460062
28678634959;106,83624058589339
32221791413;120,03552694991231
26286271655;97,9239927791059
29974234456;111,66272482275963
28366738648;105,67433628439903
25733021966;95,86297708004713
31648251911;117,89892580732703
25516371838;95,0558924600482
26319366847;98,04728197678924
30166536974;112,37910752743483
23686980846;88,24087994545698
27701523295;103,19621598348022
25900772711;96,48789730295539
22953844700;85,50973497331142
29290704202;109,11637619882822
22788898124;84,89526109397411
23728744257;88,39646077528596
27906421430;103,95952101796865
21150284685;78,7909503467381
25679878285;95,66500144079328
23784205879;88,60307141765952
20506236954;76,39168558269739
27118993661;101,02612398937345
20144319083;75,0434364490211
21069868201;78,49137559905648
25432405002;94,74309162050486
18277602375;68,08937480673194
23265576252;86,6710254997015
21350819840;79,53800201416016
17891559728;66,65125387907028
24874512751;92,66478103026748
17510409297;65,2313578762114
18461462311;68,77430644258857
22911541168;85,35214203596115
15206721602;56,649452455341816
20531232330;76,4848006144166
18474304690;68,82214803248644
14857478434;55,34842026978731
22307383302;83,1014785990119
14750850358;54,95119973272085
15822871849;58,94479099288583
20420130452;76,0709138661623
12405269078;46,21322854608297
18178923638;67,72176786512136
15963157219;59,46739472076297
11951152494;44,52151244133711
19591770893;72,98503403738141
11804385693;43,97476350143552
13042746041;48,58801529183984
17815540918;66,36806174367666
9516348342;35,45116015523672
15686536296;58,43690147995949
13380265436;49,84537301957607
9152409400;34,09538194537163
17052267986;63,52464849501848
9070832385;33,791483882814646
10325235132;38,46449826657772
15095788956;56,236196145415306
6481225693;24,144447196274996
12950827616;48,24559247493744
10506670284;39,14039687812328
5936761652;22,116160586476326
14072616865;52,424583081156015
6102048377;22,73190161958337
7566641156;28,187934890389442
12368012477;46,07443689182401
3537090008;13,176687091588974
10281899869;38,303061831742525
7862996551;29,29194476827979
2892136011;10,77404622361064
11024345562;41,06888756901026
2913261414;10,852744482457638
4477976695;16,681763138622046
9377956916;34,93561191856861
574727477;2,141026694327593
7679204375;28,607265558093786
5275802935;19,653897490352392
55472284;0,20665036141872406
8226553472;30,646299839019775
106008257;0,3949115313589573
1717216977;6,397131744772196
6419739953;23,915394965559244
-2543983811;-9,477078210562468
4725793931;17,604954283684492
2435812210;9,074107594788074
-2858299644;-10,647995933890343
5348531373;19,92483203485608
-2754013080;-10,259498208761215
-1205780043;-4,49188069626689
3341544875;12,44822470471263
-5603921369;-20,876233909279108
1831201863;6,821758534759283
-412118835;-1,5352622978389263
-5791482009;-21,574951741844416
2437838512;9,081656157970428
-5452759382;-20,313111625611782
-3805947843;-14,178260575979948
461340455;1,7186271212995052
-8545505203;-31,83448762819171
-1110719111;-4,137751128524542
-3280253276;-12,219895705580711
-8691343328;-32,377776980400085
