DadoBrutoInt_ComSinal;DadoReal
59784043756;222,71291820704937
61172903561;227,88682416453958
62549909106;233,01656956225634
63160113000;235,28975620865822
64543966086;240,4450106844306
65124672077;242,6083090789616
66490107314;247,69495172053576
67862209990;252,8064325079322
68431303261;254,92647014930844
69800628828;260,0276053994894
71157147704;265,08103200793266
71704677445;267,1207392401993
73072835431;272,2175249122083
73574775866;274,0873987451196
74930856043;279,1391910724342
76297727993;284,2311858870089
76775612432;286,0114441514015
78144774436;291,1119700819254
79500424899;296,1621615998447
79958824926;297,8698347732425
81324724594;302,9582075551152
81711993031;304,40089490637183
83062844875;309,4332101754844
84426654483;314,51379687711596
84792027955;315,8749191276729
86161857198;320,97793071717024
87517956937;326,0297959186137
87868547809;327,3358486928046
89237449973;332,4354066438973
89537350012;333,55262134969234
90885410410;338,57453767210245
92244346717;343,6369699127972
92471458489;344,4830271936953
93839529529;349,579488966614
95196589825;354,63493252173066
95421839516;355,4740530103445
96801968464;360,61543399095535
96960074557;361,20442508533597
98320859333;366,27374340966344
99694051134;371,3892815038562
99799556978;371,7823214009404
101175724899;376,9089464060962
102535177994;381,97330383211374
102588509101;382,1719776876271
103977180510;387,3451818153262
104013817610;387,48166564852
105366265791;392,51992773637176
106755406710;397,6948809251189
106721032902;397,56682851165533
108111568733;402,7469781525433
109480926588;407,8482336848974
109389681054;407,50831758230925
110787459732;412,71544893085957
110741848678;412,54553451389074
111997586101;417,2235209532082
113405316022;422,46772357076406
113174006498;421,606028445065
114595736938;426,902387060225
115996598480;432,121002972126
115719231615;431,0877308808267
117150212506;436,4185501113534
117019553760;435,9318083524704
118209304140;440,3639739006758
119633483243;445,66945449635386
119215496264;444,11233165860176
120650007351;449,4563018940389
122062566053;454,71849312260747
121584001545;452,93570140376687
123041449954;458,3651198223233
122807293085;457,4928175099194
123924550438;461,65492548793554
125388867775;467,1099326573312
124745738480;464,7140893340111
126221121666;470,2103200033307
127669150332;475,60464714467525
126983168507;473,04916570708156
128472207864;478,5962695777416
128129822256;477,32078379392624
129142700620;481,0940497368574
130636630055;486,6593705676496
129782179702;483,47629495710135
131292678637;489,1033419854939
132708949523;494,37936217710376
131840787905;491,14520812407136
133373731017;496,855866227299
132939980118;495,24001821130514
133864440858;498,68390283733606
135399201938;504,401333399117
134274838987;500,2127550058067
135827107899;505,9954073242843
137154626626;510,9407999590039
136194425804;507,36377315223217
137769792498;513,2324714139104
137218346676;511,17817564308643
138050525209;514,2782822586596
139625023729;520,1437463201582
138254287962;515,0373576655984
139849807353;520,9811305738986
141067551981;525,5175828225911
139996534516;521,5277318507433
141622060601;527,5832884050906
140963727420;525,1308061927557
141693758103;527,8503824137151
143319359523;533,906219612807
141689472243;527,8344163410366
143334123913;533,9612212516367
144424016681;538,021388206631
143244932857;533,6289586760104
144922892294;539,8798446878791
144138573808;536,958030641079
144770500900;539,3121425062418
146452275728;545,5772419571877
144526736401;538,4040489830077
146230193815;544,7499223612249
147203767408;548,3767666220665
145905865348;543,5417046695948
147645363567;550,0218405090272
146741615482;546,6551165357232
147257318054;548,5762583240867
148997393035;555,0585427694023
146799007993;546,8689203001559
148558450024;553,4233526289463
149410066051;556,5958695523441
147987511829;551,2964421100914
149783858281;557,9883541204035
148759657835;554,1729101352394
149161175763;555,6686809770763
150964239530;562,3856169357896
148478491082;553,1254823580384
150302258545;559,9195455946028
151041476425;562,6733467914164
149502579550;556,9405091926455
151360261987;563,8609155528247
150196065158;559,5239444002509
150484663067;560,599055390805
152351656461;567,5541477687657
149538589341;557,0746561177075
151433330380;564,1331165283918
152049190230;566,427373252809
150407413568;560,3112785816193
152338905884;567,5066481679678
151044288520;562,6838226616383
151203218966;563,2758847102523
153136099343;570,4764252267778
150017699314;558,8594798520207
151978968423;566,1657766364515
152464198251;567,9733986072242
150691265452;561,3687092512846
152694005533;568,8294974453747
151272994343;563,5358182452619
151330630106;563,7505281940103
153334945231;571,2171838842332
150066227773;559,0402624495327
151925314223;565,9658991657197
152284077390;567,3023961111903
150405455425;560,3039839304984
152478939063;568,0283124111593
150928620950;562,2529273852706
150859570197;561,9956932850182
152934510882;569,7254496887326
149540831540;557,0830089598894
151281184822;563,5663301572204
151498604358;564,3762810453773
149502124407;556,9388136528432
151657684109;564,9688992984593
149990375395;558,7576903216541
149803344478;558,0609458610415
151780672990;565,4270685836673
148414302254;552,8863603398204
150035446666;558,9255938902497
150132089667;559,2856171242893
148014438324;551,3967511206865
150246209921;559,7107481993735
148437225749;552,9717570133507
148133623785;551,8407515622675
149997241177;558,78326735273
146708378429;546,5312988646328
148213912337;552,1398497261107
148170270932;551,977272823453
145913082582;543,5685909613967
148226179213;552,1855474002659
146304434858;545,0264917984605
145888153708;543,4757236689329
147616833954;549,9155594184995
144406571076;537,9563982635736
145797469201;543,137897554785
145637042748;542,5402624458075
143261752070;533,691615127027
145650699430;542,5911375507712
143588928748;534,9104432314634
143056874520;532,9283867776394
144672588621;538,9473908431828
141544004535;527,2925068996847
142821877450;532,0529544726014
142525642801;530,9493944086134
140037734496;521,6812137365341
142508432717;530,8852818496525
140313714185;522,7093181945384
139649673626;520,2355743423104
141136252146;525,7735108807683
138097518110;514,4533444568515
139269935343;518,820939000696
138844556646;517,2362798675895
136248232020;507,5642169266939
138800451096;517,0719738900661
136491444567;508,47025426849723
135709020182;505,5554962977767
137075922481;510,6476041711867
134114052450;499,6137784793973
135168529612;503,54201202094555
134628432283;501,52999268099666
131921158739;491,44461281225085
134555856762;501,25962779670954
132119051323;492,1818201355636
131230832369;488,8729466833174
132470186826;493,48990181833506
129599898687;482,79724526032805
130526763579;486,2500860504806
129861145705;483,77046624198556
127052261604;473,30655755102634
129773792061;483,44504855945706
127230387475;473,9701281301677
126229019588;470,2397420555353
127351361865;474,42079285159707
124560825325;464,0252341516316
125369170505;467,03655460849404
124588979442;464,13011641055346
121863725019;453,97775254771113
124474158867;463,70237643644214
121826550353;453,8392661251128
120718789326;449,71253471821547
121712086147;453,4128537289798
119014521636;443,36364282667637
119737246887;446,0560041926801
118848272536;442,74431666731834
116206205892;432,9018514305353
118570026748;441,70777033269405
115939488375;431,90825125202537
114739196491;427,4368155412376
115617161448;430,7074898779392
113005016685;420,97649233415723
113614593211;423,24734185263515
112617959047;419,53459027037024
110066357165;410,0291325338185
112148631150;417,7862076088786
109606635363;408,31653536483645
108295912295;403,4337114356458
109082290385;406,36319810524583
106555537588;396,9503104239702
107069299177;398,8642214871943
105957527409;394,72254890576005
103488179637;385,5235116071999
105261706994;392,1304158642888
102810267555;382,9980923049152
101417444275;377,8094212524593
102098097303;380,3450513742864
99665409016;371,2825812995434
100090489143;372,86612817272544
98889071971;368,3905004374683
96500061430;359,49074264615774
97999330846;365,0759564563632
95624637255;356,2295334599912
94133457640;350,67445650696754
94716218502;352,84540989249945
92368576162;344,099760659039
92701444465;345,3397917188704
91413904807;340,54333272203803
89114076426;331,97580436617136
90369934374;336,65423979610205
88078787696;328,1190533041954
86491644682;322,2064848318696
86974835943;324,0065125487745
84708583786;315,564065374434
84944233469;316,4419288523495
83566869930;311,31084982305765
81354696918;303,0698631629348
82347282142;306,7675312682986
80146992669;298,57081424072385
78494861364;292,4161455184221
78906108062;293,948158852756
76720062477;285,80450444296
76871917982;286,37021028250456
75411746431;280,9306473694742
73269170777;272,9489310719073
74024108983;275,7612950466573
71899619097;267,84695348516107
70172592240;261,4132770895958
70488788689;262,5912006534636
68392322732;254,78125636279583
68497582865;255,17338091507554
66969693067;249,4815478734672
64906811726;241,7967160269618
65447625663;243,8114049397409
63392274706;236,15462595969439
61599423976;229,47573652863503
61846568373;230,39642115309834
59817877948;222,83896039426327
59835117736;222,9031836092472
58230316625;216,924833599478
56250175006;209,54823123663664
56610820749;210,89174132421613
54640072102;203,55013050884008
52794375203;196,67437375709414
52959337005;197,28890435770154
51003606181;190,00323929265141
50954855735;189,82162972912192
49287408739;183,60990561172366
47375889495;176,4889415167272
47540437845;177,10193188861012
45641918806;170,0293973311782
43780377042;163,0946138575673
43862943195;163,40219674631953
41980591805;156,38989137485623
41887800759;156,0442177914083
40156458812;149,59446643292904
38310828845;142,71895902231336
38296909886;142,66710685938597
36465152879;135,84328025206923
34668360541;129,14970718696713
34578092591;128,8134328685701
32767893125;122,06991435959935
32633089522;121,56773180514574
30862275521;114,97093558683991
29083863887;108,34583598002791
28912584537;107,70777067914605
27143863821;101,11877255514264
25405729011;94,6437158100307
25176864642;93,79112959653139
23426616672;87,27094781398773
23173538402;86,3281577900052
21458579827;79,93943924829364
19736582378;73,52449885755777
19443582292;72,43298847973347
17731163173;66,05373014882207
16046995429;59,77971639111638
15698938503;58,483103301376104
14007428235;52,18173651024699
13636067488;50,79830992221832
11978409988;44,62305451929569
10315238332;38,42725728452206
9903170189;36,89218382909894
8249397999;30,731402333825827
6620649114;24,663839913904667
6153704693;22,92433639243245
4520321086;16,839508287608624
4029378543;15,010604795068502
2427646653;9,043688524514437
822216234;3,062994159758091
332509444;1,238694205880165
-1268969584;-4,727280080318451
-2851465486;-10,622536711394787
-3405672884;-12,687120154500008
-4994757157;-18,60692038014531
-5574299113;-20,765882406383753
-7131222420;-26,565873697400093
-8688088182;-32,36565061658621
-9259954319;-34,4960179887712
-10808092631;-40,263282623142004
-12338653480;-45,965066105127335
-12931540950;-48,173744045197964
-14476195279;-53,92802983149886
-15127255716;-56,353418961167336
-16648517984;-62,020562529563904
-18168176859;-67,68173299357295
-18811289805;-70,07751541212201
-20315424289;-75,68085301294923
-21799819489;-81,21065605059266
-22452776851;-83,64311177656054
-23945591387;-89,20427928492427
-24592324841;-91,61354914680123
-26072777560;-97,1286652982235
-27560124769;-102,6694654263556
-28222982410;-105,13880256563425
-29706710919;-110,66612198576331
-31171866706;-116,12425262480974
-31866007839;-118,710129853338
-33326227655;-124,14987256750464
-33999590873;-126,65834603086114
-35435357045;-132,00699182227254
-36874783666;-137,36927384883165
-37536100322;-139,83287037163973
-38979141480;-145,20861759781837
-40411223756;-150,54353980720043
-41102104000;-153,11726927757263
-42542975876;-158,48493529856205
-43222016002;-161,0145568922162
-44640656880;-166,2994059920311
-46059353231;-171,58446174487472
-46738245290;-174,11353174597025
-48147438273;-179,36318469420075
-49540853912;-184,55406245589256
-50193346909;-186,984788287431
-51600248966;-192,2259068712592
-52252010799;-194,65390890464187
-53650170527;-199,86245977506042
-55053425308;-205,08999119699
-55698182985;-207,49190071597695
-57096710901;-212,7018231935799
-58477810036;-217,84681840240955
-59113448742;-220,21475710719824
-60497796814;-225,3718555495143
-61100536401;-227,61723548546433
-62470428736;-232,72048211097717
-63846950368;-237,84842479228973
-64425127435;-240,002302210778
-65807819034;-245,1532298102975
-67178159352;-250,2581453025341
-67763404713;-252,43835416808724
-69142873387;-257,57727543637156
-69694839373;-259,63350896909833
-71054561647;-264,6988691650331
-72417321225;-269,77554420009255
-72933848823;-271,6997594498098
-74297401287;-276,7793882153928
-75647587632;-281,8092243075371
-76150515743;-283,68277752026916
-77518523081;-288,77900198474526
-77975348792;-290,48081037402153
-79332800458;-295,5377118960023
-80697580035;-300,62191201373935
-81128500136;-302,2272144854069
-82494495828;-307,31594498455524
-83842907060;-312,3391682654619
-84233142516;-313,7929086238146
-85598281222;-318,87844660133123
-85962619755;-320,235713403672
-87314468035;-325,2717406861484
-88673722233;-330,33535716310143
-88968065528;-331,43187138438225
-90335403205;-336,5256011672318
-91687723754;-341,5633877888322
-91975629558;-342,63592048734426
-93349017409;-347,7521889247
-93586898067;-348,63836343213916
-94942478804;-353,6882952004671
-96305490390;-358,7659090384841
-96469824434;-359,3781010583043
-97840923902;-364,485844604671
-99195500845;-369,5320369489491
-99356132330;-370,13043586164713
-100736075302;-375,27112402766943
-100826599073;-375,6083513535559
-102190765417;-380,6902670003474
-103565562107;-385,8117837719619
-103587764294;-385,89449336379766
-104973096701;-391,05525873973966
-106338728319;-396,1426329575479
-106336818311;-396,1355176232755
-107732028420;-401,3330803066492
-107660918123;-401,06817380711436
-109039476821;-406,20370515063405
-110430530415;-411,38578360900283
-110291556836;-410,8680666834116
-111693679584;-416,09138095378876
-113072947599;-421,2295547090471
-112890754393;-420,5508321262896
-114306581165;-425,82519786432385
-114057961727;-424,8990182839334
-115457700137;-430,1134502030909
-116871788026;-435,3813380971551
-116534791336;-434,1259275972843
-117962528472;-439,4446628987789
-119364911931;-444,6689483933151
-118989390681;-443,2700227238238
-120433307162;-448,64903078228235
-120055063982;-447,23996513336897
-121414781696;-452,30530834198
-122854472640;-457,66857504844666
-122320903191;-455,6808739565313
-123774289558;-461,0951600894332
-125156006625;-466,24245727434754
-124629121198;-464,2796561047435
-126100368071;-469,7604778073728
-125614426334;-467,950203768909
-126875383701;-472,64763601496816
-128351784716;-478,147658392787
-127613881836;-475,3987559527159
-129107327691;-480,96227530762553
-130393838505;-485,7549015618861
-129767101563;-483,4201245121658
-131273313987;-489,0312030427158
-130684797024;-486,8388065099716
-131848209922;-491,1728572919965
-133359208987;-496,801767449826
-132391762839;-493,19774970039725
-133923533422;-498,9040397927165
-135094902775;-503,267730679363
-134374525594;-500,58411655575037
-135925418898;-506,3616443350911
-135244906106;-503,8265366330743
-136319031385;-507,8279651142657
-137869114530;-513,6024748161435
-136630954856;-508,98997059464455
-138204538419;-514,8520261757076
-139265973510;-518,8061800226569
-138436635489;-515,71665513888
-140039666524;-521,6884111016989
-139253349219;-518,7591508738697
-140226254567;-522,3835057280958
-141826526534;-528,3449833616614
-140327379844;-522,7602267414331
-141948101857;-528,7978867329657
-142900403979;-532,345488589257
-141959203183;-528,8392423950136
-143608952846;-534,9850388094783
-142690653698;-531,564107902348
-143561839063;-534,8095262907445
-145216349179;-540,9730567745864
-143443471262;-534,368571870029
-145123308051;-540,6264515630901
-145978667769;-543,8129148222506
-144934972061;-539,9248453266919
-146635673358;-546,2604513689876
-145606186052;-542,4253122955561
-146368114794;-545,263718046248
-148065797279;-551,5880781374872
-146008040374;-543,9223363026977
-147738510796;-550,3688409775496
-148473754832;-553,1078384518623
-147313816502;-548,7867314442992
-149082489843;-555,3755530826747
-147921392800;-551,050129532814
-148579469382;-553,5016558393836
-150346392724;-560,0839582234621
-148003693315;-551,356722842902
-149797009177;-558,0373450256884
-150391375415;-560,2515318058431
-149108456617;-555,4722868539393
-150934207618;-562,2737393453717
-149652117239;-557,4975804947317
-150195272190;-559,5209903642535
-152023590391;-566,3320064209402
-149371616508;-556,4526338428259
-151231483113;-563,3811768628657
-151718416220;-565,1951440423727
-150326162316;-560,0085940808058
-152219082550;-567,0602714642882
-150801111456;-561,7779175043106
-151212719931;-563,3112785629928
-153107387791;-570,3694663606584
-150152459338;-559,3615000620484
-152082869274;-566,5528374686837
-152442031263;-567,8908201418817
-150920463848;-562,2225398123264
-152884791357;-569,540230024606
-151338239056;-563,7788737416267
-151645685052;-564,9241993278265
-153608015958;-572,2344516143203
-150327389199;-560,013164576143
-152325812114;-567,4578700736165
-152557348200;-568,3204092085361
-150930208054;-562,2588398084044
-152966248946;-569,8436831906438
-151291048753;-563,6030761636794
-151472812560;-564,280199110508
-153462792788;-571,6934531480074
-149991691395;-558,7625928036869
-151977939144;-566,1619422733784
-152066153639;-566,4905668757856
-150319261407;-559,9828861914575
-152436005441;-567,8683722056448
-150642318791;-561,1863687299192
-150705618228;-561,4221775084734
-152576124202;-568,3903552666306
-149172867306;-555,7122353687882
-151035922965;-562,6526585407555
-150997810500;-562,5106785446405
-149124854300;-555,5333729833364
-151314996389;-563,6922880597413
-149398875846;-556,5541827902198
-149342854107;-556,3454855494201
-151075131660;-562,7987223118544
