DadoBrutoInt_ComSinal;DadoReal
14713630039;54,812543239444494
17034832212;63,45969517529011
11235542958;41,85565917938948
19228786352;71,63281124830246
14462635720;53,87751653790474
13856436000;51,61924660205841
21226853671;79,07619204744697
13683587312;50,97533506155014
17614474034;65,6190292313695
19827431839;73,86293947324157
14344651443;53,437990855425596
21856387728;81,42138916254044
17229172446;64,18366896361113
16677268443;62,12766633555293
23713003883;88,3378233127296
16423849742;61,18360810726881
20091941399;74,84831437096
22160389780;82,55388505756855
17019960939;63,40429536625743
24097274704;89,76934367418289
19744830591;73,55522584542632
19399310273;72,26806235685945
26233782845;97,72845672443509
19390207599;72,23415225371718
22854398032;85,13926726579666
24831066596;92,5029314905405
20209554280;75,28645649552345
26770386676;99,72746177017689
22528343840;83,92462074756622
22038997874;82,10166496783495
28365953677;105,67141203954816
21793596333;81,18747298792005
24981171624;93,06211629509926
26771807746;99,73275566846132
22630729718;84,30603786557913
28825294928;107,38259154558182
25084517289;93,44710889831185
24818194180;92,45497800409794
30884755871;115,05468141660094
24765148868;92,25736881792545
27642741707;102,97723750397563
29191627745;108,74728763476014
25375420899;94,5308092944324
30934971488;115,24174916744232
27388055319;102,02845677360892
27119135273;101,02665153518319
32780171205;122,11565377190709
27145652348;101,12543533742428
29874964211;111,29291434213519
31358771146;116,8205259218812
28051727181;104,50082712247968
33146039908;123,47862090170383
29895418259;111,36911160871387
29565929343;110,14166974648833
34716129687;129,32766112312675
29421481347;109,60355902835727
31856197711;118,67358427867293
33222379932;123,76300965249538
30341900939;113,03238920494914
35019726247;130,45864644274116
32084550719;119,52426552399993
31803890727;118,47872557863593
36532370844;136,0936866849661
31652243089;117,91379410400987
33853641313;126,11464155092835
35051586507;130,57733516022563
32411449167;120,74205714091659
36595209357;136,32777838781476
34140489200;127,18323320150375
34081758822;126,96444549411535
38502150193;143,4316865839064
34018348138;126,72822228819132
35895685562;133,721849180758
36875181400;137,37075552344322
34543711930;128,68535492569208
38266821218;142,55501783639193
35970299986;133,99980957061052
35854892580;133,56988348066807
39865240516;148,50959374010563
35905197305;133,75728318467736
37683520308;140,38205261528492
38574863157;143,70256348326802
36434166536;135,72784712910652
39693002615;147,86795755848289
37766314992;140,69048684835434
37791764270;140,7852927967906
41462131406;154,45847588032484
37957221171;141,40166778489947
39522745550;147,2337005659938
40257709163;149,9716533832252
38356578404;142,88938941061497
41175712977;153,39148408547044
39300225812;146,4047499448061
39197056920;146,02041587233543
42446794754;158,12663269788027
39412096422;146,82150044292212
40925396231;152,45898154005408
41740596864;155,495840549469
40238681616;149,90077024698257
42780401928;159,36941626667976
41108288431;153,14030807837844
40894814769;152,3450567163527
43622705495;162,50724157318473
40713054704;151,6679477095604
41919481821;156,16223894432187
42606927159;158,72317239269614
41346660700;154,0283139795065
43708744650;162,8277624025941
42373576624;157,85387390851974
42343452502;157,74165280908346
44844503559;167,05879404768348
42212700384;157,25456321239471
43194908012;160,9135717600584
43685838646;162,74243088811636
42494254953;158,30343571677804
44529336127;165,88470387086272
43382832145;161,61364370957017
43402646302;161,68745719641447
45673582981;170,1473555751145
43441669577;161,83283022418618
44372031699;165,29869921132922
44802036474;166,90059182792902
43692324142;162,76659124344587
45409050294;169,16189452260733
44220215974;164,73314156383276
44115494086;164,34302213042974
46111675186;171,77937621623278
44106596686;164,3098767325282
45000433141;167,6396770067513
45478178341;169,41941656544805
44607845060;166,17717243731022
46232066652;172,22786937654018
45220714930;168,46029061824083
45137388413;168,1498751528561
46857158890;174,55651942640543
44904524104;167,28238800168037
45588735390;169,83127366751432
45937296785;171,12976605072618
45126650783;168,10987436398864
46623223124;173,68504078686237
45697110001;170,2350005544722
45623928629;169,96237869933248
47240065428;175,98295743763447
45450650349;169,3168668039143
46097223382;171,7255390509963
46379332731;172,7764782719314
45541055958;169,65365394204855
46885939047;174,66373386606574
46053850781;171,56396352127194
46058647494;171,58183266967535
47606132765;177,34666453674436
45786163531;170,566750805825
46308361442;172,51208961755037
46474629894;173,13148786872625
45601505206;169,87884493917227
46897223636;174,70577223598957
46022959651;171,44888509437442
46006347206;171,3869989141822
47577084671;177,23845195397735
46043299483;171,52465687319636
46730231046;174,08367636054754
46920772700;174,79349933564663
45950854841;171,18027374520898
47075440670;175,36968242377043
46109086164;171,76973135769367
46035542706;171,49576062709093
47531631246;177,06912475079298
45835179700;170,74935026466846
46457405417;173,06732169166207
46612268696;173,64423236250877
45642924893;170,0331452973187
46872110560;174,61221873760223
45860553950;170,8438767120242
45775694552;170,5277508199215
47340427832;176,35683652758598
45526143205;169,5980996079743
46167488353;171,9872964657843
46325020795;172,57415054365993
45304076961;168,77083838358521
46614710114;173,65332735329866
45447721834;169,3059572353959
45289352982;168,71598728746176
46918388601;174,78461787477136
44936796529;167,4026121534407
45643729064;170,0361410677433
45844014732;170,78226332366467
44798941719;166,8890629671514
46270737829;172,3719307370484
44951608432;167,45779079198837
44711937765;166,56494798138738
46430603992;172,96747860312462
44197687684;164,64921714365482
44949044735;167,44824027642608
45179552021;168,30694683268666
44067432234;164,16397777944803
45737011520;170,3836452960968
44355268199;165,23625030741096
44141591288;164,44024178385735
46015084727;171,4195487163961
43461025707;161,90493742749095
44205286987;164,6775267533958
44322826606;165,1153959557414
42926045606;159,91198124736547
44738410818;166,66356778889894
43062138766;160,4189677760005
42805802586;159,4640410915017
45003199828;167,64998371899128
42326519952;157,67857414484024
43352714995;161,50144858285785
43570814336;162,31393194198608
41992281882;156,4334403052926
43991857413;163,88243963196874
42112767365;156,882283706218
41815792793;155,77596721425653
44205414016;164,67799997329712
41006284835;152,7603150717914
42028522655;156,56844770535827
42196402656;157,19384944438934
40391100266;150,46857396513224
42732909957;159,19249488785863
40604403008;151,26318860054016
40322034511;150,2112839780748
43071264366;160,45296328514814
39511117215;147,19038164243102
40724447566;151,7103894278407
40934851434;152,49420491605997
38904373144;144,93008384108543
41570534655;154,8623094521463
39154526751;145,8619786463678
38845904396;144,71227078139782
41900975693;156,09329824522138
37842084585;140,97275057807565
39164454034;145,89896065741777
39383320968;146,71430352330208
37085675655;138,1549077294767
40141898221;149,54022400453687
37488109218;139,65408957749605
37211861884;138,62498806416988
40660857818;151,47349915653467
36229467098;134,96528229862452
37742493172;140,60174365341663
38005867092;141,58288796246052
35424784190;131,967604868114
38814579825;144,59557766094804
35643432534;132,78213342279196
35154556904;130,9609297811985
38860982801;144,7684422172606
34032137387;126,7795912437141
35872824830;133,63668631762266
36222567103;134,93957781419158
33315069492;124,10830517113209
37152977189;138,4056254811585
33673465714;125,44343513995409
33192485888;123,65164566040039
37257862456;138,79635354876518
31894636876;118,81678132712841
33915804176;126,34621626138687
34352325557;127,97238512709737
31194344316;116,20798824727535
35543612872;132,4102762043476
31664699375;117,96019738540053
31128807954;115,96384627372026
35552806866;132,44452650099993
29703281365;110,65334590151906
31916658600;118,89881864190102
32350821043;120,51619977876544
28751676870;107,10834290832281
33554980895;125,00204479321837
29272291429;109,04778327420354
28726459812;107,01440204679966
33523758514;124,88573236018419
27176188567;101,23919161781669
29657393998;110,482402138412
30243510670;112,66585689038038
26369150613;98,23274095728993
31734443687;118,22001519426703
27139058818;101,10087252408266
26569971132;98,98085568845272
31684253508;118,03304220736027
24877128195;92,67452431842685
27558435761;102,66317338123918
28092548312;104,65289768576622
23747286079;88,46553444489837
29535368444;110,02782152593136
24546269175;91,44197842106223
23990901075;89,373071026057
29485232350;109,84105002135038
22354383338;83,27656737715006
25395359664;94,60508698225021
26031031505;96,97314912453294
21203993922;78,99103284627199
27356944852;101,9125612527132
21937201594;81,72244427353144
21262812261;79,21014823392034
26972051421;100,47872148826718
19362634956;72,13143615424633
22709894540;84,60094980895519
23456587964;87,3825995773077
18281943955;68,10554845258594
24968005675;93,01306931301951
19287475521;71,85144544020295
18625022237;69,38361464813352
24672601242;91,91260204464197
16683279270;62,150058411061764
20255941737;75,45926323905587
20979662946;78,1553348377347
15339229413;57,14308251813054
22404631474;83,46375627070665
16419290551;61,166623797267675
15660425990;58,339633010327816
21940031821;81,73298769071698
13714618356;51,090934708714485
17718608201;66,00695923343301
18701295934;69,66775631159544
12728845312;47,418643951416016
20110839348;74,91871471703053
13835115297;51,53982079401612
12959226441;48,27688053622842
19328986518;72,00608595460653
10701395087;39,86580329760909
14918485027;55,575687538832426
15898585127;59,22684493288398
9707129669;36,16187598183751
17528749400;65,2996800839901
11195596556;41,70684723556042
10276246262;38,28200050443411
16761329004;62,4408163279295
7836582807;29,193545904010534
12270655011;45,71175206825137
13049109776;48,61172205209732
6435132471;23,972736563533545
14507048760;54,04296800494194
8182612568;30,48260721564293
7331914805;27,313511092215776
13969510790;52,04048302024603
4891760413;18,223227608948946
9648059035;35,94182072207332
10402621487;38,75278490409255
3548496932;13,219181194901466
11774266206;43,86255966871977
5307562595;19,77221144363284
4315166552;16,07524809241295
10994659201;40,95829725638032
1857073984;6,918139696121216
6980820659;26,005583476275206
7592024710;28,282495997846127
528860628;1,9701593667268753
8926253909;33,25288708880544
2557693759;9,528151746839285
1535503834;5,720197536051273
8143182702;30,335719518363476
-1126150128;-4,195236146450043
4207314724;15,673468723893166
4733029767;17,631909873336554
-2543939505;-9,476913157850504
5855872367;21,814824517816305
-469723950;-1,7498580738902092
-1533842554;-5,7140087857842445
5133804493;19,124912071973085
-3981855052;-14,83356599509716
1649963163;6,146591763943434
2033463495;7,575241830199957
-5390351570;-20,080624409019947
2990430168;11,140220493078232
-3190199605;-11,88441963866353
-4356139366;-16,227883718907833
2098117033;7,816095028072596
-7022009158;-26,159022592008114
-1285801513;-4,789983902126551
-1043133745;-3,885976020246744
-8472291476;-31,56174524128437
-88117644;-0,3282638043165207
-6011008191;-22,3927504979074
-7330277480;-27,307411581277847
-1121552011;-4,17810682579875
-10111368775;-37,66778400167823
-4223650698;-15,734324969351292
-3906306605;-14,552126098424196
-11185357921;-41,668705347925425
-2872406100;-10,700546577572823
-8577682168;-31,954356163740158
-10058633912;-37,47133132815361
-4119814152;-15,347503691911697
-12956960859;-48,26844058558345
-7076992617;-26,363851938396692
-6800564937;-25,334078583866358
-13985085358;-52,098502807319164
-5790436398;-21,57105653733015
-11170577082;-41,6136424317956
-12694537132;-47,29083602130413
-7033764584;-26,2028149664402
-15658233782;-58,331466399133205
-9912308118;-36,926225267350674
-9838509947;-36,65130565688014
-16978436473;-63,24960467591882
-8978094786;-33,446009404957294
-13973991755;-52,057175915688276
-15398341524;-57,363292291760445
-10081653279;-37,557085152715445
-18417799052;-68,61164812743664
-12785800832;-47,63081979751587
-12728660003;-47,4179536215961
-19672151254;-73,28447421640158
-11912352437;-44,37697096541524
-16586802645;-61,790654975920916
-17863830429;-66,54795419052243
-12866755014;-47,93239762634039
-20876563228;-77,77125845849514
-15517871910;-57,80857767909765
-15608539334;-58,146340154111385
-22356629132;-83,2849336117506
-14876400831;-55,418911691755056
-19217230873;-71,58976373448968
-20427011338;-76,09654716402292
-15875526250;-59,14094392210245
-23482694926;-87,47985558956861
-18276842410;-68,08654371649027
-18363684833;-68,4100569523871
-24864269846;-92,62662323564291
-17810624422;-66,34974636882544
-21897148177;-81,57323366776109
-22965073090;-85,55156398564577
-18688148551;-69,61877849325538
-25778649549;-96,0329530723393
-20866532691;-77,73389179632068
-20984546627;-78,17352796718478
-27200546576;-101,32993227243423
-20510515530;-76,40762452036142
-24290304442;-90,48843548446894
-25286917869;-94,20110981538892
-21532562774;-80,21504720300436
-28225023655;-105,14640679582953
-23572458750;-87,81425189226866
-23713187122;-88,3385059311986
-29575637586;-110,17783576995134
-23358195685;-87,01605977490544
-26869587309;-100,09701292589307
-27775425850;-103,47152445465326
-24345590701;-90,69439284875989
-30468389205;-113,50359471514821
-26054836998;-97,06183149665594
-26070236953;-97,11920079961419
-31473117971;-117,24650103971362
-25553335246;-95,19359188526869
-28757010126;-107,12821083515882
-29636533242;-110,40468976646662
-26624202972;-99,18288503587246
-32383055000;-120,63628062605858
-28497756034;-106,16241408139467
-28699043686;-106,91226901859045
-33810692579;-125,95464504882693
-28382720022;-105,73387154191732
-31259317408;-116,45003187656403
-31929768379;-118,9476563744247
-29055426981;-108,23990024998784
-34136056914;-127,16672164946795
-30542298672;-113,7789289355278
-30736308093;-114,50167034938931
-35531974344;-132,36691930890083
-30687266140;-114,31897483766079
-33414782411;-124,4797647409141
-34138299279;-127,17507511004806
-31653241298;-117,9175127223134
-36207797464;-134,8845566213131
-32993703718;-122,91112437099218
-33125641812;-123,40263207256794
-37388779053;-139,28405587747693
-32748933462;-121,99928411096334
-35045624222;-130,55512391775846
-35649553115;-132,8049343638122
-33560122180;-125,0211975723505
-37793042001;-140,79005271568894
-35067522440;-130,63670113682747
-35289182610;-131,4624496176839
-39208321633;-146,0623801983893
-34993617860;-130,36138512194157
-36984386694;-137,7775769457221
-37470065931;-139,5868730954826
-35589151338;-132,57992020994425
-39319173993;-146,4753374196589
-36825915059;-137,1872241012752
-37007692534;-137,8643979653716
-40579896487;-151,1718946956098
-36951822670;-137,65626650303602
-38834943077;-144,67143668606877
-39274477242;-146,30882904678583
-37527552150;-139,80102594941854
-40735107037;-151,75009905174375
-38418375240;-143,1196005642414
-38512380216;-143,46979638934135
-41708250819;-155,37534214183688
-38525343526;-143,5180884823203
-40281463141;-150,06014384701848
-40784624879;-151,93456738814712
-39353236590;-146,60223048180342
-42229362208;-157,3166333436966
-40236642351;-149,89317339286208
-40308944764;-150,16252087056637
-43057596070;-160,40204491466284
-40125243794;-149,47818142920732
-41577148820;-154,88694913685322
-41959308945;-156,3106065429747
-40727179486;-151,72056662291288
-43304943790;-161,3234869763255
-41571443644;-154,8656957000494
-41656297360;-155,18180042505264
-44116413398;-164,3464468345046
-41547373378;-154,7760269716382
-42840410467;-159,59296549484134
-43202582316;-160,94216077029705
-42151745859;-157,02748991176486
-44415619894;-165,4610778912902
-42807165869;-159,46911971643567
-42813642241;-159,4932460822165
-44928168439;-167,37047001346946
-42657145266;-158,91024941951036
-43824437230;-163,25875084847212
-44150757277;-164,47438775375485
-43211528116;-160,97548647224903
-45221596624;-168,46357518434525
-43791794834;-163,13714844733477
-43801549209;-163,17348632588983
-45692855807;-170,21915244683623
-43721341250;-162,8746883943677
-44784006917;-166,83342649415135
-45032071837;-167,75754033401608
-44134239749;-164,41285516694188
-45879000690;-170,91259617358446
-44665039036;-166,39023660123348
-44743344272;-166,68194633722305
-46450881038;-173,04301648586988
-44577651341;-166,06469206884503
-45440921131;-169,2806226424873
-45649223752;-170,05661037564278
-44878021904;-167,18365961313248
-46483833264;-173,1657730937004
-45396221366;-169,11410304158926
-45463494928;-169,36471658945084
-46995427953;-175,07161182537675
-45294291239;-168,73438372835517
-46064239897;-171,60266599431634
-46184923662;-172,0522480532527
-45406932316;-169,15400443971157
-46836213274;-174,47849092632532
-45706412807;-170,26965620741248
-45695102041;-170,2275203205645
-47115049129;-175,51723543182015
-45524934216;-169,59359577298164
-46309039840;-172,51461684703827
-46499014526;-173,22232770174742
-45836312685;-170,75357096269727
-47235362654;-175,9654382392764
-46184402054;-172,0503049120307
-46157388853;-171,949672896415
-47433902790;-176,70505788177252
-45765249116;-170,4888385385275
-46409761020;-172,8898324817419
-46453335567;-173,05216031894088
-45682372316;-170,18009839951992
-47037591674;-175,2286839261651
-46111002432;-171,77687001228333
-46250562208;-172,29677069187164
-47646624482;-177,49750793725252
-46028677792;-171,47018682956696
-46653295615;-173,79706954583526
-46622975576;-173,68411859869957
-45752382061;-170,4409050233662
-47013108962;-175,13747871667147
-45806421148;-170,64221630990505
-45756206165;-170,45515092089772
-47144829587;-175,6281762830913
-45543938340;-169,6643916517496
-46340897994;-172,63329771906137
-46487898172;-173,18091605603695
-45762069799;-170,47699465975165
-47166326154;-175,70825723558664
-45842414419;-170,77630169317126
-45653725367;-170,0733801983297
-46922895984;-174,8014091849327
-44949703376;-167,45069390535355
-45636857313;-170,01054180040956
-45727904298;-170,34971825033426
-44962202765;-167,49725775793195
-46593406362;-173,57396469265223
-45432749652;-169,2501815110445
-45473415506;-169,40167362242937
-46989360454;-175,04900863021612
-44991228785;-167,6053881086409
-45684725554;-170,1888648942113
-45459888544;-169,3512817621231
-44179274543;-164,5806228481233
-45641422849;-170,02754974737763
-44081884815;-164,21781783923507
-44078126827;-164,20381824299693
-45900707032;-170,99345859885216
-43908530812;-163,57202385365963
-44979809779;-167,56284899637103
-45059651316;-167,86028189957142
-43902698608;-163,55029720067978
-45604689287;-169,89070656523108
-43650122338;-162,60937727242708
-43324255929;-161,39543030038476
-45046628482;-167,81176806241274
-42520853546;-158,40252319723368
-43602764085;-162,43295403197408
-43732267134;-162,91539048403502
-42595770543;-158,68161075934768
-44748030242;-166,69940293580294
-42812172679;-159,4877715371549
-42634638503;-158,82640519365668
-44607930965;-166,1774924583733
-41512912148;-154,64764888584614
-42488727001;-158,28284249082208
-42381426871;-157,88311835750937
-40894449117;-152,3436945565045
-43308068938;-161,33512905985117
-41184021882;-153,42243716865778
-41155525104;-153,31627839803696
-43602870381;-162,43335001543164
-40309798479;-150,16570120677352
-41547141158;-154,7751618847251
-41475509060;-154,50831152498722
-39752591234;-148,08994246274233
-42375266820;-157,86017037928104
-39882326197;-148,57324286177754
-39758948944;-148,11362677812576
-42438750182;-158,0966643318534
-38799320270;-144,5387313887477
-40244331062;-149,92181607335806
-40174051748;-149,6600052267313
-38245408017;-142,4752474464476
-41209767241;-153,5183461047709
-38315333542;-142,73574032634497
-38100483284;-141,93536074459553
-41052365476;-152,93197883665562
-36965452281;-137,70704076066613
-38627466284;-143,89852540194988
-38534259549;-143,55130325630307
-36345964797;-135,39927004650235
-39734993833;-148,02438703551888
-36479541779;-135,89688308164477
-36291484601;-135,19631550088525
-39608476243;-147,5530722849071
-35110795167;-130,79790460690856
-37025838577;-137,93199724331498
-36995799383;-137,82009252533317
-34543910757;-128,68609561398625
-38331631146;-142,79645363241434
-34590745716;-128,86056943237782
-34292282734;-127,7487081810832
-37895506907;-141,17176423594356
-32907228912;-122,58898061513901
-35085204937;-130,70257357135415
-35045524389;-130,5547520108521
-32303578278;-120,34020676463842
-36604742584;-136,3632924258709
-32578627495;-121,36484494432807
-32378463804;-120,61917708814144
-36353324395;-135,42668668553233
-30739229728;-114,51255428791046
-33036940187;-123,07219276949763
-33003001811;-122,94576246663928
-30053911622;-111,95954539626837
-34923832546;-130,10141456872225
-30533430111;-113,74589097127318
-30372084822;-113,14483293145895
-34669591702;-129,15429361909628
-28596310475;-106,52955798432231
-31134272900;-115,98420478403568
-30938680953;-115,2555680014193
-27472656465;-102,34362060204148
-32728229362;-121,92215532809496
-27946953375;-104,11051427945495
-27871145015;-103,82810613140464
-32649812683;-121,63003043457866
-26283885424;-97,91510337591171
-29218569446;-108,8476532921195
-29113590748;-108,45657716691494
-25316725479;-94,31215181574225
-30952427452;-115,30677770078182
-25526696427;-95,0943545512855
-25186759584;-93,82799112796783
-30118118001;-112,19873279705644
-23197590240;-86,41775786876678
-26479178680;-98,64262744784355
-26542019218;-98,87672669440508
-22548857618;-84,00104052573442
-28828510485;-107,39457042887807
-23230081524;-86,53879733383656
-23035392248;-85,81352326273918
-28285344992;-105,37112128734589
-20828933335;-77,59382328018546
-24240037471;-90,30117642506957
-24158114270;-89,99598871916533
-19645179632;-73,1839970946312
-26287322573;-97,92790775373578
-20394517848;-75,97549948096275
-20279277846;-75,54619701951742
-25928353107;-96,59064228460193
-18220364593;-67,87614745274186
-22034338191;-82,08430629596114
-21928359422;-81,6895046159625
-16944498124;-63,1231744736433
-23875469034;-88,94305316358805
-17510054693;-65,23003687337041
-17226917264;-64,17526775598526
-23046949681;-85,8565780557692
-15057752504;-56,094499319791794
-19374819185;-72,17682594433427
-19586930010;-72,96700034290552
-14335309549;-53,40318958833814
-21661344169;-80,69479528442025
-15010124526;-55,917071275413036
-14652321000;-54,58414927124977
-20542175518;-76,52556716650724
-12064458233;-44,943609211593866
-16581402998;-61,7705397233367
-16758851025;-62,431585136801004
-11241543743;-41,87801384553313
-19019548980;-70,8533412963152
-12287806551;-45,77564653381705
-11958388698;-44,548469401896
-18005580187;-67,07601318880916
-9305312519;-34,664990451186895
-14184400287;-52,84100877866149
-14187998769;-52,85441416874528
-8161229374;-30,4029486104846
-16101206415;-59,981668051332235
-9221936680;-34,35439124703407
-8910026559;-33,19243549928069
-15162292131;-56,48393977805972
-6360414573;-23,694390702992678
-11669354990;-43,471734933555126
-11688918112;-43,54461324214935
-5379320690;-20,03953117877245
-13497270736;-50,2812517285347
-6494778915;-24,194936882704496
-6076733978;-22,637598134577274
-12230674635;-45,56281356140971
-3067713038;-11,428121618926525
-8573054064;-31,937115132808685
-8560696584;-31,891079932451248
-2175044009;-8,102670345455408
-10616946655;-39,55120837315917
-3713622015;-13,834320064634085
-3354096851;-12,494984459131956
-9580701499;-35,69089434668422
-342476335;-1,2758237682282925
-6070470293;-22,614264089614153
-5795082450;-21,5883644297719
920453730;3,428957350552082
-7559493639;-28,16130831465125
-741906596;-2,7638174444437027
-419775267;-1,5637847296893597
-6606738569;-24,61201909556985
2650374136;9,873413056135178
-3313433155;-12,343500386923552
-2920912302;-10,881246261298656
4043715211;15,064013045281172
-4374407460;-16,295937672257423
2367772931;8,820641528815031
2661896086;9,91633566468954
-3477961861;-12,956417579203844
5656886024;21,07354262471199
-578880528;-2,1564980149269104
-270561459;-1,007919978350401
6691264824;24,926903933286667
-1656819603;-6,17213399335742
5043319270;18,787828348577023
5513889321;20,54083839431405
-408096181;-1,5202767439186573
8656657636;32,24856270849705
2333068459;8,691357295960188
2729266761;10,167310986667871
9696489114;36,12223682552576
1348056185;5,021900627762079
7703826241;28,698989156633615
8285689350;30,866598151624203
2696583684;10,045557036995888
11690635204;43,55100990831852
5337342849;19,883151534944773
5677306264;21,149613946676254
12510432061;46,60499118641019
4272125664;15,914908289909363
10343360671;38,532021161168814
11010295601;41,01654738560319
5672369868;21,131224438548088
14462363549;53,87650262191892
8184811853;30,490800190716982
8652342046;32,23248588293791
